id,device,timestamp,ACCURACY,EVENT_TIMESTAMP,LUX,SENSOR_MAXIMUM_RANGE,SENSOR_NAME,SENSOR_POWER,SENSOR_RESOLUTION,SENSOR_TYPE,SENSOR_VENDOR,SENSOR_VERSION
2241e2b1-4bf8-42de-b73d-4f633f8ea692-7,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209272,0,10113625640000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-8,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209273,0,10114125761000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-8,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209273,0,10114625275000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-9,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209274,0,10115125211000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-9,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209274,0,10115624878000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-9,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209274,0,10116124938000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-10,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209275,0,10116624943000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-10,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209275,0,10117124504000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-11,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209277,0,10117624256000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-11,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209277,0,10118124468000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-12,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209278,0,10118623975000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-12,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209278,0,10119123920000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
2241e2b1-4bf8-42de-b73d-4f633f8ea692-13,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209278,0,10119624148000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a090f186-36cc-4b51-a5ef-547af47727d5-3,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209519,0,10360052082000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
a090f186-36cc-4b51-a5ef-547af47727d5-3,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209519,0,10360548365000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
98df5a50-f919-4777-88b9-b3098b8a2de1-1,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209520,0,10361048004000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
98df5a50-f919-4777-88b9-b3098b8a2de1-1,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209520,0,10361547932000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
98df5a50-f919-4777-88b9-b3098b8a2de1-2,a252e698-c626-4be5-aebd-5cefe54fb0bc,1334209521,0,10362048264000,0.0,208076.8,Ambient Light sensor,0.003,0.05,5,Maxim,1
